hp_kg
22261042.4
25887517.5
20948247.8
28483882.0
22381760.7
19261366.9
19935420.0
14337732.8
21157418.9
24825585.400000002
13010238.7
15491609.1
15929160.2
18750630.0
16102465.4
20355568.5
16797844.1
20669333.4
1897261.1
31623371.700000003
27542349.0
33606028.1
30836809.099999998
35440452.300000004
30526935.900000002
29139142.900000002
25529733.8
25232215.799999997
25568420.8
25516042.3
26204654.2
24222310.8
26906502.3
22349368.2
25802102.799999997
25693857.5
25264085.9
26356966.999999996
26250050.799999997
28406583.900000002
29341909.400000002
29529727.399999995
31256135.1
33575689.5
33569553.0
35479227.9
30154692.799999997
18106099.5
16172909.1
19013460.8
17541102.0
16966481.400000002
16611554.799999999
15811073.5
15223515.200000001
14452055.5
14566946.4
13537375.5
13649315.7
13022066.299999999
13546095.600000001
12703687.4
15527180.9
14392441.600000001
15209987.000000002
13903790.799999999
13768714.5
14108246.3
16446497.0
16661356.500000002
16526863.5
15695446.200000001
15928337.0
16101459.700000001
15614634.4
33042870.3
29542418.900000002
32586049.3
28313990.0
29959869.9
29095986.799999997
27972339.5
25924225.3
24168706.2
24148314.8
22944074.900000002
23482089.5
21581408.6
20460641.2
20291505.3
23284911.099999998
23750037.499999996
22609883.900000002
22843606.0
25247438.999999996
28032389.900000002
28401645.700000003
30424991.0
29496614.7
32865663.1
33185571.0
32088132.5
29916302.799999997
12433820.1
14898708.9
15443314.2
15025663.4
20423619.6
16556639.5
15243022.9
15872336.0
14306819.3
14592487.7
13570443.700000001
14218664.4
13577452.6
15098128.600000001
11906298.5
15039526.1
18712594.2
17750678.3
18779090.5
21673667.0
23798676.6
23835093.0
23535902.8
28013115.7
29655904.299999997
34959583.4
33314391.8
31258684.3
6896841.6
5347363.4
5601810.600000001
5468457.6
5359806.3
5592478.1
6336609.600000001
4484267.1
5262295.600000001
4719021.8
3859425.2
3330614.5
3323463.1999999997
3992456.0999999996
3748780.6
5236611.1
4745945.2
4271128.6
4223384.8
7220480.9
8214510.9
5657619.1
6241897.399999999
5435109.499999999
6369532.9
6114175.2
6680743.699999999
7254951.6
14010642.799999999
7595537.600000001
10409700.4
12981987.9
11039816.5
6682766.0
7019375.3
7587950.7
5899674.7
6323305.2
5809403.8
5222668.4
6257686.3
5799928.7
6347468.8
6945713.500000001
5499476.0
7765165.8
6850515.7
7454811.5
7327448.7
7068574.6
7618481.8
8304386.3
7877231.9
8089079.000000001
7072024.999999999
6867852.600000001
1322888.7
823303.2999999999
1048374.8
734330.7
934134.8
807922.1
441963.5
627538.4
547884.6
629670.0
415388.0
637751.5
645920.5
522146.89999999997
529588.3
652385.8
532120.9
537351.6
664502.1
494105.3
515491.9
444804.4
461387.6
489659.10000000003
478696.00000000006
356519.0
406702.2
124336.0
3703791.1
2350572.3
3710963.9
2712308.8000000003
8295741.8
2571946.2
2497432.1
1821292.2000000002
2094329.0999999999
2389269.9
1911692.2
2104663.5
1921743.0
1663391.5
1970925.5
2054083.3
1264048.7
1970654.3
2119133.7
1940498.6
2133973.9
2201589.1
2311769.5
1895098.2
2449358.0999999996
2552226.9
2332842.1
1959925.6
356676.7
417816.3
635650.7
1777591.0
457489.9
289918.0
239940.80000000002
262296.8
271921.6
293809.3
235940.2
279047.7
243439.0
222935.9
209794.4
217360.4
228852.1
226827.0
204416.9
178205.0
162738.3
231703.4
177227.3
150463.1
125080.6
147313.3
218952.1
34234.3
11439739.5
11189990.4
13762314.0
10545326.3
10727041.799999999
12865643.8
11292619.2
9794839.1
10295950.2
10754635.7
10207478.799999999
8001151.6
8461620.9
8210263.3
8316418.2
9181734.6
8945477.0
13214725.299999999
9666207.4
11400923.0
8877013.799999999
9632302.1
9137234.7
10459908.6
8254468.700000001
8995344.299999999
10736681.5
5448194.0
23015822.7
18646248.0
22073759.7
19660063.1
19512024.6
19114717.2
17447423.2
14872881.6
14980256.8
14797336.600000001
14010044.9
14944650.0
17059532.7
14241360.4
14370303.399999999
15047802.399999999
15923336.0
15244651.2
14923730.0
15630095.299999999
18465238.7
17669610.9
17291642.5
19014465.2
20064904.7
20922556.4
20957005.9
16814950.3
10728858.9
9221056.2
10595911.6
11395254.9
10121648.0
7554254.2
7364890.7
7174946.5
8419613.0
8123607.6
6072129.600000001
6312103.100000001
6821930.2
6730425.7
8088929.6
8060735.2
6345657.100000001
5537839.6
7955516.1
9335008.3
8889342.6
9271944.4
9911791.2
10083189.799999999
8798127.4
9378986.1
9455990.5
8282292.6
10497489.9
10218408.0
11787523.3
10811070.9
13458810.600000001
12675860.899999999
11267188.1
10063720.1
10363759.1
10213451.5
9723912.3
10476014.1
10475916.0
10361455.6
10421028.2
10893324.799999999
10588764.600000001
11374333.899999999
12239443.4
13545932.2
14347039.4
13871852.100000001
16987373.099999998
15404315.799999999
17706455.1
17399528.599999998
17475675.4
14205638.1
3550193.9
3824198.0
3792881.0
5136393.8
5233536.3
5372984.6
4291414.3
5159992.6
3817747.4000000004
4680921.8
4822629.8
4343105.0
4130796.0999999996
4141825.4
4326825.1
5305314.9
4600316.3
4673287.8
5128019.6
4720334.7
5873460.5
5694361.3
6448000.100000001
7752283.1
8062772.4
7313952.7
8464191.3
7567399.6
18515009.9
20205728.3
23765086.599999998
23745764.5
21161701.9
20182576.2
20510409.6
16747528.9
17813006.2
16301407.3
16036572.0
15306758.6
16092308.6
16757139.799999999
16651395.0
17684194.4
18731237.3
21101272.9
19006470.0
21603754.0
24711592.799999997
24694896.7
23692095.7
22752536.700000003
26228049.299999997
28673488.4
26387323.8
27121337.200000003
578530.1
1094933.9
362083.7
828877.4
801513.1
530002.6
1251800.3
1090885.1
1105247.0
632128.9
570610.3
910081.7
1250253.5
1096506.5999999999
740856.0
718404.4
804098.5
855934.6
757787.2000000001
613023.6
571378.3
768988.2
586534.8
465409.2
486300.9
421425.2
191970.4
96814.1
78719.9
105758.3
133014.0
178526.0
113662.9
78966.40000000001
93743.7
115306.3
87409.2
123097.9
85156.09999999999
99052.6
147192.0
91194.9
65514.9
84135.3
84681.8
85943.5
77017.4
56478.5
66540.7
71103.1
57813.3
54354.6
39182.9
51345.1
53551.2
19804.5
1507917.1
1505720.5
1828841.5
1341840.4
2053242.1
1609316.8
1094850.0
1010929.2
1060537.0
844750.7
697723.8
787200.2
889474.4
592281.6
1004059.7000000001
667874.8
814360.1
631028.6
686859.9
562664.6
701346.5
712348.9
593466.7999999999
550148.3
366455.5
494683.8
443070.1
248233.7
1725584.2
1303680.3
1219203.2
1457149.9
1602253.2
2416829.6
1984845.9
2025238.2
1939204.5
2390036.1
1958087.9
1901630.2
2194039.4
1861146.0
2084296.1
1887028.5999999999
1136951.1
1156111.0999999999
1303925.0999999999
1166897.3
1444738.1
1916559.0
2093911.4
1282586.7
971246.7
1421168.1
1724208.0
765385.9
6267345.4
4780852.1
5470579.2
5315707.9
6503107.7
5142583.2
5910437.8
5362281.3
4927155.8
4392028.3
7039614.8
4946977.1
5291585.5
4351020.7
5031760.7
4328361.2
4200057.0
4238574.3
4577566.899999999
4315662.4
4359217.9
4424136.7
4190037.6
3120134.5
3607715.9
3817544.6999999997
3782844.9
2029873.7
15165079.299999999
10966847.6
16214998.0
12655235.4
17618590.1
18254165.8
14491028.9
11762334.5
14464802.899999999
12409091.9
12069241.1
10149210.0
11012253.1
9946191.2
11280911.5
13105904.2
11251778.4
11301782.6
12163599.8
17113097.4
14834310.200000001
13904464.8
14823147.3
13853227.200000001
12680057.8
13545787.6
13362884.4
6457506.800000001
9547462.5
8372197.1
11644329.100000001
10646210.0
11486104.4
10148957.0
10593950.3
9253788.5
9109819.4
8909028.5
9458219.5
10285534.6
11036383.4
10380833.3
10189573.1
10815379.9
11100512.4
11746210.200000001
11715230.2
12882669.0
16139661.6
15112526.8
15164384.799999999
16360310.8
19694807.799999997
24214658.099999998
20340302.0
15290983.200000001
13826413.6
12306714.1
16398786.1
13070411.5
11209280.4
12698457.899999999
11309951.5
9603745.1
9808568.6
9665527.2
9200507.5
9439124.200000001
9715665.0
9403263.0
9018840.2
10270249.1
10053819.9
9434295.7
9956945.1
10312632.7
10582999.1
11125610.5
12061656.8
10742178.4
11513857.399999999
11715268.399999999
11996616.6
8727955.6
3356728.1
3282088.1999999997
5053620.1
3963858.2
4716050.899999999
5204281.899999999
3621428.3
4338090.3
4016650.8
3805710.4
3611754.8
3750429.8000000003
4466669.2
3316766.1
3611844.6999999997
3538584.4
3673930.1
4566022.6
4849849.3
4806088.6
4570189.5
4728715.4
5564911.3
6571485.0
5892095.7
8840972.0
7709577.4
5947832.9
6373730.7
7032090.699999999
8064945.600000001
8856681.8
10060042.4
9863492.700000001
7363986.0
8576828.799999999
7815660.7
9786810.6
8144862.1
9895115.8
8918890.0
8124194.7
7789495.6
9101984.1
7095094.5
6590322.0
6796851.4
7163848.5
6799119.399999999
8194315.5
8314219.300000001
8183435.7
7538677.7
10037991.5
8877798.2
1734812.4
5786845.2
5203639.1
6039053.7
5435409.9
12021699.7
5445111.2
5302730.7
4882032.899999999
4816080.5
4310690.5
3747302.9
4379596.0
4495176.7
4341869.4
4491233.1
4792615.100000001
3567356.6
4261904.8
4129444.5
4080663.3
4866815.899999999
4743085.2
4698367.7
3955932.3
3825169.3
4847060.2
4009019.7
3187545.9
27616.1
29352.0
31760.7
54266.200000000004
64894.5
24770.4
28652.1
24603.5
24760.0
25725.8
23033.7
25896.5
26014.7
24107.4
23596.399999999998
20612.6
19599.1
19364.4
18125.2
17335.4
17833.3
16231.3
14364.7
11847.0
8501.6
11891.0
12873.4
3206.2000000000003
5162654.2
4265992.3
6641935.5
6170605.0
11215811.2
6118037.5
6081660.2
4195432.8
5530507.3
5081220.3
3972750.3
3955413.5
4558526.399999999
4681774.100000001
4351021.9
4007619.3
4156164.4
4299684.8
4313984.3
6588768.399999999
5018299.600000001
4978576.100000001
5008021.100000001
5544147.7
4910250.8
4751073.1
7364130.0
2257130.6
7322381.8
7659226.8
9974335.3
8769476.3
9627974.9
9532859.4
9205624.9
8754621.700000001
9899974.9
9535418.7
7710608.6
9330751.3
10001470.799999999
8847131.4
7146996.300000001
8796800.0
9976206.200000001
10488199.7
10317255.599999998
11750383.0
13168884.2
13809510.3
14373398.0
15785753.7
15718478.4
16299204.8
16888709.9
11794288.999999998
5631527.9
4843700.2
5099027.6
5995842.0
5658508.8
6666833.1
4720386.7
5108456.4
4772666.0
4375224.2
4320758.199999999
4119314.5999999996
4403772.699999999
4265876.8
4627225.2
4319314.0
4270393.6
4635932.0
5208500.600000001
6605796.0
7005761.2
5674889.8
7645557.2
7864264.300000001
7277567.2
7716334.7
8458531.4
5321379.899999999
19794311.6
17573719.2
18620615.3
27382166.8
17679526.6
19953195.3
21575706.4
20816350.4
21701482.8
20023351.1
19503419.3
17676259.7
20751027.7
19575193.3
14294083.799999999
17703847.6
17479749.900000002
18530631.099999998
21983246.9
15904741.1
22268394.9
22173685.099999998
22505464.8
24827992.1
26566719.0
28047153.099999998
30158850.6
21224500.7
972641.9
761751.2
984591.0
1112007.2
1579780.5
1274381.2
944654.9
858884.5
696549.5
750322.6
836773.0
679830.9
1126679.0999999999
728756.1
575653.3
547158.6
538369.9
693391.7999999999
570853.7
403021.8
605714.3
622652.0
796997.4
744198.1000000001
608451.1
682376.1
755255.4
327912.5
299769.3
270421.8
226042.6
378394.89999999997
823401.1
218728.30000000002
246403.5
304474.4
313417.0
320898.89999999997
170867.9
212778.8
294170.3
169082.3
133432.9
208043.6
255991.5
217492.0
137548.6
222499.8
192560.30000000002
237092.2
182372.9
204620.1
114764.6
223857.3
246372.9
129536.8
4501459.0
4371715.4
5213482.0
5762476.9
16485863.3
5342439.9
4552264.4
3784022.1
4360464.3
4047482.9
3644796.3
3726368.2
3502086.2
3107654.4
4109996.1999999997
3329377.1999999997
3426920.8000000003
3277293.1999999997
2925371.9
3815264.4
3870715.9
3976557.1
4150834.9
4262542.4
3172605.5
4436855.2
4162562.9
2702455.5
11336585.799999999
15635818.0
12068995.9
22813588.8
29761710.5
16256752.7
16233240.8
22282281.3
21260351.3
22027254.1
20487506.6
26196338.8
32133250.4
27204265.599999998
28622565.2
29885111.2
21559559.7
23802657.5
23954291.8
23227003.0
27902831.2
31234672.1
26267125.8
27919531.7
34181130.099999994
34762680.3
36931716.4
3308797.7
2099651.3
505872.89999999997
679691.0
467733.9
8510174.2
539143.4
479482.7
505828.9
494313.1
389788.2
567349.0
668932.3
548271.9
358764.8
326138.9
349279.7
308584.8
342263.7
328705.5
387421.4
349430.8
373317.1
385138.8
362848.9
190609.6
294895.5
285971.3
306613.1
9686396.3
8977384.7
11397685.0
10253839.6
9789570.2
9243015.1
9315153.7
7231640.4
9250464.2
8289838.0
8017505.100000001
7715632.2
7969899.699999999
7710018.3
6933925.1
8431854.0
12414010.200000001
16360534.0
8711692.6
8403826.4
9294307.8
9395257.6
9753296.9
8240128.9
10018636.9
9953393.7
10901083.6
7365867.0
1145887.3
1432732.8
1355633.3
1122148.1
1284477.2
1885244.7
596956.8
969523.5
633994.5
676638.1
763392.6
716232.9
770349.3
474895.2
579875.0
655869.6
610084.5
418492.2
501917.3
405791.4
528802.1
511028.5
555966.3
620398.0
491866.9
651099.6
713911.7
539196.6
